"id","PCC","AgencyName","GDSGroup","GDS","IATA","TVPNewBusinessExecutive","TVPAccountManagerExecutive","BusinessType","City","UF","Region","MIDT","TSO2013","TSO2014","TSO2015","TSO12Months"
"I0895752576","I089","FLAPTUR AG.DE VIAGENS E TURISM","SAB","SAB","5752576","PROSPECT","RENATA","LEISURE","SAO PAULO","SP","SUDESTE","3.974","          -   ","          -   ","          -   ","  "
"V8YG9999999","V8YG","FLAVIA MEDEIROS DE SIQUEIRA 28","SAB","SAB","9999999","PROSPECT","PROSPECT","LEISURE","TAUBATE","SP","SUDESTE","0","          -   ","          -   ","          -   ","  "
"V5XH9999999","V5XH","FLAVIO DO VALLE BARBOSA - ME","SAB","SAB","9999999","PROSPECT","PROSPECT","LEISURE","SAO PAULO","SP","SUDESTE","224","","          -   ","          -   ",""
"2FPC5751549","2FPC","FLEX TOUR VIAGENS","SAB","SAB","5751549","PROSPECT","PROSPECT","LEISURE","SAO PAULO","SP","SUDESTE","0","          -   ","          -   ","          -   ","  "
"GYNB221000000000","GYNB22100","FLIGEN AG. DE VIAGEM E TUR. EVENTOS ","AMA","AMA","0000000","PROSPECT","PROSPECT","CORPORATE","GOIANIA","GO","CENTRO-OESTE","0","          -   ","          -   ","          -   ","  "
"W5TC5754618","W5TC","FLIGEN AG. DE VIAGEM E TUR. EVENTOS ","SAB","SAB","5754618","PROSPECT","PROSPECT","CORPORATE","GOIANIA","GO","CENTRO-OESTE","693","          -   ","          -   ","          -   ","  "
"GYNB221035754618","GYNB22103","FLIGEN AG. DE VIAGEM E TUR. EVENTOS ","AMA","AMA","5754618","PROSPECT","PROSPECT","CORPORATE","GOIANIA","GO","CENTRO-OESTE","79","          -   ","          -   ","          -   ","  "
"LQ6F5754618","LQ6F","FLIGEN AG. DE VIAGEM E TUR. EVENTOS ","SAB","SAB","5754618","PROSPECT","PROSPECT","CORPORATE","GOIANIA","GO","CENTRO-OESTE","0","          -   ","          -   ","          -   ","  "
"GYNB2210R5700266","GYNB2210R","FLIGEN AG. DE VIAGEM E TUR. EVENTOS ","AMA","AMA","5700266","PROSPECT","PROSPECT","CORPORATE","GOIANIA","GO","CENTRO-OESTE","99","          -   ","          -   ","          -   ","  "
"BSBB2213S0000000","BSBB2213S","FLIGHT TOUR VIAGENS E TURISMO ","AMA","AMA","0000000","PROSPECT","PROSPECT","LEISURE","BRASILIA","DF","CENTRO-OESTE","73","          -   ","          -   ","          -   ","  "
"X0B75700898","X0B7","FLORA TUR ","SAB","SAB","5700898","PROSPECT","PROSPECT","LEISURE","MANAUS","AM","NORTE","1","          -   ","          -   ","          -   ","  "
"RECB2211L5750925","RECB2211L","FLORESCER TURISMO ","AMA","AMA","5750925","PROSPECT","PROSPECT","LEISURE","RECIFE","PE","NORDESTE","888","          -   ","          -   ","          -   ","  "
"FORB221589935435","FORB22158","FLORIDA TRAVEL SERVICE","AMA","AMA","9935435","PROSPECT","PROSPECT","LEISURE","FORTALEZA","CE","NORDESTE","430","          -   ","          -   ","          -   ","  "
"CWBB2210T0000000","CWBB2210T","FLORIDA TURISMO ","AMA","AMA","0000000","PROSPECT","PROSPECT","LEISURE","CURITIBA","PR","SUL","12","          -   ","          -   ","          -   ","  "
"7S6W9999999","7S6W","FLOT","TVP","GAL","9999999","SAMANTHA","WILLIAM","TOUR OPERATOR","CAMPO GRANDE","MS","CENTRO-OESTE","10","          -   ","         (10)","          -   ","  "
"3F7K9999999","3F7K","FLOT","TVP","GAL","9999999","SAMANTHA","MARCIA","TOUR OPERATOR","CURITIBA","PR","SUL","0","          -   ","          -   ","          -   ","  "
"70N29999999","70N2","FLOT","TVP","GAL","9999999","SAMANTHA","ROSANA","TOUR OPERATOR","BELO HORIZONTE","MG","SUDESTE","0","       (100)","          -   ","          -   ","  "
"K1V9999999","K1V","FLOT","TVP","GAL","9999999","SAMANTHA","FERNANDA","TOUR OPERATOR","RIO DE JANEIRO","RJ","SUDESTE","0","          -   ","          -   ","          -   ","  "
"35A79999999","35A7","FLOT","TVP","GAL","9999999","SAMANTHA","ROSANA","TOUR OPERATOR","CUIABA","MT","CENTRO-OESTE","0","          -   ","          -   ","          -   ","  "
"74MZ9999999","74MZ","FLOT","TVP","GAL","9999999","SAMANTHA","MARCELO","TOUR OPERATOR","CAMPINAS","SP","SUDESTE","0","           2 ","          -   ","          -   ","  "
"B915754923","B91","FLOT","TVP","GAL","5754923","SAMANTHA","SAMANTHA","TOUR OPERATOR","SAO PAULO","SP","SUDESTE","7.691","   14.067 ","     9.821 ","     3.294 ","    20.604 "
"SAOB221A09634423","SAOB221A0","COLOSSAL OPERADORA TURISTICA ","AMA","AMA","9634423","PROSPECT","PROSPECT","TOUR OPERATOR","SAO PAULO","SP","SUDESTE","1.903","          -   ","          -   ","          -   ","  "
"5DO39999999","5DO3","FLOT","TVP","GAL","9999999","SAMANTHA","MARCIA","TOUR OPERATOR","PORTO ALEGRE","RS","SUL","0","          -   ","          -   ","          -   ","  "
"BSBB2211D9634400","BSBB2211D","FLY BRASILIA AGENCIA DE TURISMO ","AMA","AMA","9634400","PROSPECT","PROSPECT","LEISURE","BRASILIA","DF","CENTRO-OESTE","0","          -   ","          -   ","          -   ","  "
"GYNB2214M0000000","GYNB2214M","FLY BRAZIL VIAGENS E TURISMO .","AMA","AMA","0000000","PROSPECT","PROSPECT","LEISURE","GOIANIA","GO","CENTRO-OESTE","0","          -   ","          -   ","          -   ","  "
"SAOB221F19936681","SAOB221F1","FLY SKY VIAGENS","AMA","AMA","9936681","PROSPECT","PROSPECT","LEISURE","AMPARO","SP","SUDESTE","31","          -   ","          -   ","          -   ","  "
"0ACC9634788","0ACC","FLY TOUR / DWL","SAB","SAB","9634788","PROSPECT","PROSPECT","LEISURE","NOVO HAMBURGO","RS","SUL","284","","","          -   ",""
"4VTG9999999","4VTG","FLY WORLD BRASIL VIAGENS E FRA","SAB","SAB","9999999","PROSPECT","PROSPECT","LEISURE","CAMPINAS","SP","SUDESTE","0","          -   ","          -   ","          -   ","  "
"A3M9913646","A3M","FLYAWAY TURISMO","TVP","GAL","9913646","WILLIAM","WILLIAM","LEISURE","ITAPECERICA SERRA","SP","SUDESTE","0","          -   ","          -   ","          -   ","  "
"A15G5797237","A15G","FLYBAHIA - AQCES","SAB","SAB","5797237","PROSPECT","PROSPECT","LEISURE","SALVADOR","BA","NORDESTE","0","          -   ","          -   ","          -   ","  "
"L6LG9999999","L6LG","FLYEASYNET","SAB","SAB","9999999","PROSPECT","PROSPECT","LEISURE","FLORIANOPOLIS","SC","SUL","5","          -   ","          -   ","          -   ","  "
"2HO55750592","2HO5","FLYING CARPET TURISMO","SAB","SAB","5750592","PROSPECT","DANIEL","LEISURE","BRUSQUE","SC","SUL","2.093","          -   ","          -   ","          -   ","  "
"0BOB5750946","0BOB","FLYTOUR","SAB","SAB","5750946","SAMANTHA","ROSANA","CONSOLIDATOR","BELO HORIZONTE","MG","SUDESTE","18.814","          -   ","          -   ","          -   ","  "
"BHZFJ21005750946","BHZFJ2100","FLYTOUR","AMA","AMA","5750946","SAMANTHA","ROSANA","CONSOLIDATOR","BELO HORIZONTE","MG","SUDESTE","13.937","          -   ","          -   ","          -   ","  "
"3PVB5750127","3PVB","FLYTOUR","SAB","SAB","5750127","SAMANTHA","FERNANDA","CONSOLIDATOR","RIO DE JANEIRO","RJ","SUDESTE","7.616","          -   ","          -   ","          -   ","  "
"RIOFJ21025750127","RIOFJ2102","FLYTOUR","AMA","AMA","5750127","SAMANTHA","FERNANDA","CONSOLIDATOR","RIO DE JANEIRO","RJ","SUDESTE","24.834","          -   ","          -   ","          -   ","  "
"IU0F5752573","IU0F","FLYTOUR","SAB","SAB","5752573","SAMANTHA","MARCIA","CONSOLIDATOR","FLORIANOPOLIS","SC","SUL","75","          -   ","          -   ","          -   ","  "
"9ZNB5751724","9ZNB","FLYTOUR","SAB","SAB","5751724","SAMANTHA","FERNANDA","CONSOLIDATOR","SALVADOR","BA","NORDESTE","3.017","          -   ","          -   ","          -   ","  "
"3PGB5751362","3PGB","FLYTOUR","SAB","SAB","5751362","SAMANTHA","WILLIAM","CONSOLIDATOR","FORTALEZA","CE","NORDESTE","1.988","          -   ","          -   ","          -   ","  "
"RECFJ21005751726","RECFJ2100","FLYTOUR","AMA","AMA","5751726","SAMANTHA","WILLIAM","CONSOLIDATOR","RECIFE","PE","NORDESTE","2.043","          -   ","          -   ","          -   ","  "
"XS3F5752574","XS3F","FLYTOUR","SAB","SAB","5752574","SAMANTHA","ROSANA","CONSOLIDATOR","GOIANIA","GO","CENTRO-OESTE","-48","          -   ","          -   ","          -   ","  "
"1IOC5797450","1IOC","FLYTOUR","SAB","SAB","5797450","SAMANTHA","ROSANA","CONSOLIDATOR","BELO HORIZONTE","MG","SUDESTE","1.105","          -   ","          -   ","          -   ","  "
"M2MC9634514","M2MC","FLYTOUR","SAB","SAB","9634514","SAMANTHA","WILLIAM","CONSOLIDATOR","NATAL","RN","NORDESTE","993","          -   ","          -   ","          -   ","  "
"WX5F5752572","WX5F","FLYTOUR","SAB","SAB","5752572","SAMANTHA","ROSANA","CONSOLIDATOR","BRASILIA","DF","CENTRO-OESTE","238","          -   ","          -   ","          -   ","  "
"3PWB5751728","3PWB","FLYTOUR","SAB","SAB","5751728","SAMANTHA","MARCIA","CONSOLIDATOR","NOVO HAMBURGO","RS","SUL","116","          -   ","          -   ","          -   ","  "
"E59F5750093","E59F","FLYTOUR","SAB","SAB","5750093","SAMANTHA","MARCIA","CONSOLIDATOR","BLUMENAU","SC","SUL","1.252","          -   ","          -   ","          -   ","  "
"FLNFJ21095752573","FLNFJ2109","FLYTOUR","AMA","AMA","5752573","SAMANTHA","MARCIA","CONSOLIDATOR","FLORIANOPOLIS","SC","SUL","-4","          -   ","          -   ","          -   ","  "
"SSAFJ21035751724","SSAFJ2103","FLYTOUR","AMA","AMA","5751724","SAMANTHA","FERNANDA","CONSOLIDATOR","SALVADOR","BA","NORDESTE","658","          -   ","          -   ","          -   ","  "
"QHVFJ21025751728","QHVFJ2102","FLYTOUR","AMA","AMA","5751728","SAMANTHA","MARCIA","CONSOLIDATOR","NOVO HAMBURGO","RS","SUL","130","          -   ","          -   ","          -   ","  "
"VIXFJ21075752575","VIXFJ2107","FLYTOUR","AMA","AMA","5752575","SAMANTHA","SAMANTHA","CONSOLIDATOR","VITORIA","ES","SUDESTE","2","          -   ","          -   ","          -   ","  "
"KL0F5752575","KL0F","FLYTOUR","SAB","SAB","5752575","SAMANTHA","SAMANTHA","CONSOLIDATOR","VITORIA","ES","SUDESTE","0","          -   ","          -   ","          -   ","  "
"3CBF5753225","3CBF","FLYTOUR","SAB","SAB","5753225","SAMANTHA","FERNANDA","CONSOLIDATOR","SALVADOR","BA","NORDESTE","0","          -   ","          -   ","          -   ","  "
"BSBFJ21005752572","BSBFJ2100","FLYTOUR","AMA","AMA","5752572","SAMANTHA","ROSANA","CONSOLIDATOR","BRASILIA","DF","CENTRO-OESTE","17","          -   ","          -   ","          -   ","  "
"Q3AC5750066","Q3AC","FLYTOUR","SAB","SAB","5750066","SAMANTHA","MARCELO","CONSOLIDATOR","MANAUS","AM","NORTE","20","          -   ","          -   ","          -   ","  "
"CGRFJ21015751562","CGRFJ2101","FLYTOUR","AMA","AMA","5751562","SAMANTHA","WILLIAM","CONSOLIDATOR","CAMPO GRANDE","MS","CENTRO-OESTE","2.223","          -   ","          -   ","          -   ","  "
"Q2NC5797233","Q2NC","FLYTOUR","SAB","SAB","5797233","SAMANTHA","MARCIA","CONSOLIDATOR","LAGES","SC","SUL","0","          -   ","          -   ","          -   ","  "
"3BPF5753168","3BPF","FLYTOUR","SAB","SAB","5753168","SAMANTHA","FERNANDA","CONSOLIDATOR","SALVADOR","BA","NORDESTE","927","          -   ","          -   ","          -   ","  "
"CGBFJ21005751055","CGBFJ2100","FLYTOUR","AMA","AMA","5751055","SAMANTHA","ROSANA","CONSOLIDATOR","CUIABA","MT","CENTRO-OESTE","3.466","          -   ","          -   ","          -   ","  "
"L6FF5797679","L6FF","FLYTOUR","SAB","SAB","5797679","SAMANTHA","ROSANA","CONSOLIDATOR","BRASILIA","DF","CENTRO-OESTE","0","          -   ","          -   ","          -   ","  "
"3APF5753169","3APF","FLYTOUR","SAB","SAB","5753169","SAMANTHA","FERNANDA","CONSOLIDATOR","RIO DE JANEIRO","RJ","SUDESTE","3.848","          -   ","          -   ","          -   ","  "
"3BQF5753221","3BQF","FLYTOUR","SAB","SAB","5753221","SAMANTHA","FERNANDA","CONSOLIDATOR","SALVADOR","BA","NORDESTE","629","          -   ","          -   ","          -   ","  "
"Z5QF5751055","Z5QF","FLYTOUR","SAB","SAB","5751055","SAMANTHA","ROSANA","CONSOLIDATOR","CUIABA","MT","CENTRO-OESTE","0","          -   ","          -   ","          -   ","  "
"GYNFJ21005752574","GYNFJ2100","FLYTOUR","AMA","AMA","5752574","SAMANTHA","ROSANA","CONSOLIDATOR","GOIANIA","GO","CENTRO-OESTE","4","          -   ","          -   ","          -   ","  "
"3CUF5753227","3CUF","FLYTOUR","SAB","SAB","5753227","SAMANTHA","FERNANDA","CONSOLIDATOR","SALVADOR","BA","NORDESTE","0","          -   ","          -   ","          -   ","  "
"J6WC5703389","J6WC","FLYTOUR","SAB","SAB","5703389","SAMANTHA","MARCIA","CONSOLIDATOR","SAO JOSE DOS PINHAIS","PR","SUL","0","          -   ","          -   ","          -   ","  "
"BHZRZ21005751571","BHZRZ2100","FLYTOUR","AMA","AMA","5751571","SAMANTHA","ROSANA","CONSOLIDATOR","BELO HORIZONTE","MG","SUDESTE","0","          -   ","          -   ","          -   ","  "
"3CVF5753226","3CVF","FLYTOUR","SAB","SAB","5753226","SAMANTHA","FERNANDA","CONSOLIDATOR","SALVADOR","BA","NORDESTE","511","          -   ","          -   ","          -   ","  "
"3CQF5753172","3CQF","FLYTOUR","SAB","SAB","5753172","SAMANTHA","FERNANDA","CONSOLIDATOR","RIO DE JANEIRO","RJ","SUDESTE","4","          -   ","          -   ","          -   ","  "
"5HR75750127","5HR7","FLYTOUR","TVP","GAL","5750127","SAMANTHA","FERNANDA","CONSOLIDATOR","RIO DE JANEIRO","RJ","SUDESTE","32","          -   ","          -   ","            3 ","  "
"3CPF5753223","3CPF","FLYTOUR","SAB","SAB","5753223","SAMANTHA","FERNANDA","CONSOLIDATOR","SALVADOR","BA","NORDESTE","699","          -   ","          -   ","          -   ","  "
"J5IC5750102","J5IC","FLYTOUR","SAB","SAB","5750102","SAMANTHA","MARCIA","CONSOLIDATOR","CURITIBA","PR","SUL","337","          -   ","          -   ","          -   ","  "
"2ZSF5753164","2ZSF","FLYTOUR","SAB","SAB","5753164","SAMANTHA","WILLIAM","CONSOLIDATOR","RECIFE","PE","NORDESTE","0","          -   ","          -   ","          -   ","  "
"SAOB228AZ5752139","SAOB228AZ","FLYTOUR","AMA","AMA","5752139","SAMANTHA","SAMANTHA","CONSOLIDATOR","BARUERI","SP","SUDESTE","140","          -   ","          -   ","          -   ","  "
"3BCF5753209","3BCF","FLYTOUR","SAB","SAB","5753209","SAMANTHA","SAMANTHA","CONSOLIDATOR","CAMPINAS","SP","SUDESTE","0","          -   ","          -   ","          -   ","  "
"2ZJF5753211","2ZJF","FLYTOUR","SAB","SAB","5753211","SAMANTHA","SAMANTHA","CONSOLIDATOR","CAMPINAS","SP","SUDESTE","8","          -   ","          -   ","          -   ","  "
"2ZCF5753210","2ZCF","FLYTOUR","SAB","SAB","5753210","SAMANTHA","SAMANTHA","CONSOLIDATOR","CAMPINAS","SP","SUDESTE","1.499","          -   ","          -   ","          -   ","  "
"33UG5793492","33UG","FLYTOUR","SAB","SAB","5793492","SAMANTHA","SAMANTHA","CONSOLIDATOR","BARUERI","SP","SUDESTE","0","          -   ","          -   ","          -   ","  "
"TG2C5793492","TG2C","FLYTOUR","SAB","SAB","5793492","SAMANTHA","SAMANTHA","CONSOLIDATOR","BARUERI","SP","SUDESTE","282","          -   ","          -   ","          -   ","  "
"3BFF5797773","3BFF","FLYTOUR","SAB","SAB","5797773","SAMANTHA","SAMANTHA","CONSOLIDATOR","BARUERI","SP","SUDESTE","688","","          -   ","          -   ",""
"2ZGF5753204","2ZGF","FLYTOUR","SAB","SAB","5753204","SAMANTHA","SAMANTHA","CONSOLIDATOR","CAMPINAS","SP","SUDESTE","12","","          -   ","          -   ",""
"5UCG5752473","5UCG","FLYTOUR","SAB","SAB","5752473","SAMANTHA","SAMANTHA","CONSOLIDATOR","BARUERI","SP","SUDESTE","58","          -   ","          -   ","          -   ","  "
"2ZHF5753200","2ZHF","FLYTOUR","SAB","SAB","5753200","SAMANTHA","SAMANTHA","CONSOLIDATOR","CAMPINAS","SP","SUDESTE","1.133","          -   ","          -   ","          -   ","  "
"2WTF5754480","2WTF","FLYTOUR","SAB","SAB","5754480","SAMANTHA","SAMANTHA","CONSOLIDATOR","SAO PAULO","SP","SUDESTE","0","          -   ","          -   ","          -   ","  "
"2YVF5754486","2YVF","FLYTOUR","SAB","SAB","5754486","SAMANTHA","SAMANTHA","CONSOLIDATOR","SAO PAULO ","SP","SUDESTE","24","          -   ","          -   ","          -   ","  "
"3CXF9976087","3CXF","FLYTOUR","SAB","SAB","9976087","SAMANTHA","SAMANTHA","CONSOLIDATOR","BARUERI","SP","SUDESTE","743","          -   ","          -   ","          -   ","  "
"3BSF9973925","3BSF","FLYTOUR","SAB","SAB","9973925","SAMANTHA","SAMANTHA","CONSOLIDATOR","BARUERI","SP","SUDESTE","0","          -   ","          -   ","          -   ","  "
"W04G5753273","W04G","FLYTOUR","SAB","SAB","5753273","SAMANTHA","SAMANTHA","CONSOLIDATOR","BARUERI","SP","SUDESTE","1.964","          -   ","          -   ","          -   ","  "
"3AIF5753184","3AIF","FLYTOUR","SAB","SAB","5753184","SAMANTHA","SAMANTHA","CONSOLIDATOR","BARUERI","SP","SUDESTE","13.682","          -   ","          -   ","          -   ","  "
"CM3G5750654","CM3G","FLYTOUR","SAB","SAB","5750654","SAMANTHA","SAMANTHA","CONSOLIDATOR","BARUERI","SP","SUDESTE","1.879","          -   ","          -   ","          -   ","  "
"TQ9G5755407","TQ9G","FLYTOUR","SAB","SAB","5755407","SAMANTHA","SAMANTHA","CONSOLIDATOR","BARUERI","SP","SUDESTE","1.320","          -   ","          -   ","          -   ","  "
"TK4G5755394","TK4G","FLYTOUR","SAB","SAB","5755394","SAMANTHA","SAMANTHA","CONSOLIDATOR","BARUERI","SP","SUDESTE","1.465","          -   ","          -   ","          -   ","  "
"3DDF5751876","3DDF","FLYTOUR","SAB","SAB","5751876","SAMANTHA","SAMANTHA","CONSOLIDATOR","BARUERI","SP","SUDESTE","0","          -   ","          -   ","          -   ","  "
"0KGG5755493","0KGG","FLYTOUR","SAB","SAB","5755493","SAMANTHA","SAMANTHA","CONSOLIDATOR","BARUERI","SP","SUDESTE","303","          -   ","          -   ","          -   ","  "
"2ZEF5752274","2ZEF","FLYTOUR","SAB","SAB","5752274","SAMANTHA","SAMANTHA","CONSOLIDATOR","BARUERI","SP","SUDESTE","2.040","          -   ","          -   ","          -   ","  "
"3DAF5752189","3DAF","FLYTOUR","SAB","SAB","5752189","SAMANTHA","SAMANTHA","CONSOLIDATOR","BARUERI","SP","SUDESTE","2.603","          -   ","          -   ","          -   ","  "
"5WWG5797688","5WWG","FLYTOUR","SAB","SAB","5797688","SAMANTHA","SAMANTHA","CONSOLIDATOR","BARUERI","SP","SUDESTE","2.193","          -   ","          -   ","          -   ","  "
"3CWF5751759","3CWF","FLYTOUR","SAB","SAB","5751759","SAMANTHA","SAMANTHA","CONSOLIDATOR","BARUERI","SP","SUDESTE","1","          -   ","          -   ","          -   ","  "
"3BWF5753185","3BWF","FLYTOUR","SAB","SAB","5753185","SAMANTHA","SAMANTHA","CONSOLIDATOR","BARUERI","SP","SUDESTE","5","          -   ","          -   ","          -   ","  "
"5XFG5755515","5XFG","FLYTOUR","SAB","SAB","5755515","SAMANTHA","SAMANTHA","CONSOLIDATOR","BARUERI","SP","SUDESTE","566","          -   ","          -   ","          -   ","  "
"I65C5750654","I65C","FLYTOUR","SAB","SAB","5750654","SAMANTHA","SAMANTHA","CONSOLIDATOR","BARUERI","SP","SUDESTE","0","          -   ","          -   ","          -   ","  "
"3CNF5753193","3CNF","FLYTOUR","SAB","SAB","5753193","SAMANTHA","SAMANTHA","CONSOLIDATOR","BARUERI","SP","SUDESTE","706","          -   ","          -   ","          -   ","  "
"P4KC5750374","P4KC","FLYTOUR","SAB","SAB","5750374","SAMANTHA","SAMANTHA","CONSOLIDATOR","BAURU","SP","SUDESTE","1.542","          -   ","          -   ","          -   ","  "
"EF1G5752242","EF1G","FLYTOUR","SAB","SAB","5752242","SAMANTHA","SAMANTHA","CONSOLIDATOR","BARUERI","SP","SUDESTE","550","          -   ","          -   ","          -   ","  "
"SJKFJ21025751725","SJKFJ2102","FLYTOUR","AMA","AMA","5751725","SAMANTHA","SAMANTHA","CONSOLIDATOR","SAO JOSE DOS CAMPOS","SP","SUDESTE","2","          -   ","          -   ","          -   ","  "
"3AAF5753179","3AAF","FLYTOUR","SAB","SAB","5753179","SAMANTHA","SAMANTHA","CONSOLIDATOR","SAO JOSE DOS CAMPOS","SP","SUDESTE","1.832","          -   ","          -   ","          -   ","  "
"Q1NC5797440","Q1NC","FLYTOUR","SAB","SAB","5797440","SAMANTHA","SAMANTHA","CONSOLIDATOR","RIBEIRAO PRETO","SP","SUDESTE","18","          -   ","          -   ","          -   ","  "
